repo_id,scope_key,attempt_no,recipe,command_source,command,cwd,declared_java_version,effective_java_runtime,tool_runtime,exit_code,status,failure_category,duration_seconds,log_path,started_at,finished_at
92980167,maven:core,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\92980167\core\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\92980167,8,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",65,failed,build_modified_tracked_files,22.601,logs/build/92980167_maven_core_1.log,2026-07-22T22:26:25+00:00,2026-07-22T22:26:48+00:00
41547678,maven:turin-compiler,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678\turin-compiler\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678,8,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,dependency_resolution_failed,7.595,logs/build/41547678_maven_turin-compiler_1.log,2026-07-22T22:26:53+00:00,2026-07-22T22:27:01+00:00
41547678,maven:turin-compiler,2,global_environment_maven_module_skip_ancillary,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678\turin-compiler\pom.xml"" -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Drat.skip=true -Dgpg.skip=true -DskipNexusStagingDeployMojo=true -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm -Dskip.npm=true -Dskip.yarn=true -Djacoco.skip=true -Dpmd.skip=true -Dfindbugs.skip=true -Dspotbugs.skip=true clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678,8,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,dependency_resolution_failed,2.266,logs/build/41547678_maven_turin-compiler_2.log,2026-07-22T22:27:01+00:00,2026-07-22T22:27:04+00:00
41547678,maven:turin-compiler,3,global_environment_maven_reactor,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678\pom.xml"" -pl turin-compiler -am clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678,8,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",0,success,,12.509,logs/build/41547678_maven_turin-compiler_3.log,2026-07-22T22:27:04+00:00,2026-07-22T22:27:17+00:00
41547678,maven:turin-standard-library,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678\turin-standard-library\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\41547678,8,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",0,success,,4.215,logs/build/41547678_maven_turin-standard-library_1.log,2026-07-22T22:27:17+00:00,2026-07-22T22:27:22+00:00
45997449,maven:WebRex,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\45997449\WebRex\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\45997449,7,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",0,success,,7.468,logs/build/45997449_maven_WebRex_1.log,2026-07-22T22:27:26+00:00,2026-07-22T22:27:35+00:00
44308560,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions,8,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",0,success,,35.454,logs/build/44308560_maven_src_RobotFrameworkCore_org.robotframework.ide.core-functions_1.log,2026-07-22T22:28:25+00:00,2026-07-22T22:29:02+00:00
7826526,maven:kraken-pig,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\kraken-pig\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,7.346,logs/build/7826526_maven_kraken-pig_1.log,2026-07-22T22:29:47+00:00,2026-07-22T22:29:56+00:00
7826526,maven:kraken-pig,2,global_environment_maven_module_skip_ancillary,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\kraken-pig\pom.xml"" -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Drat.skip=true -Dgpg.skip=true -DskipNexusStagingDeployMojo=true -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm -Dskip.npm=true -Dskip.yarn=true -Djacoco.skip=true -Dpmd.skip=true -Dfindbugs.skip=true -Dspotbugs.skip=true clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,2.329,logs/build/7826526_maven_kraken-pig_2.log,2026-07-22T22:29:56+00:00,2026-07-22T22:29:58+00:00
7826526,maven:kraken-pig,3,global_environment_maven_reactor,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\pom.xml"" -pl kraken-pig -am clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,8.601,logs/build/7826526_maven_kraken-pig_3.log,2026-07-22T22:29:58+00:00,2026-07-22T22:30:08+00:00
7826526,maven:kraken-pig,4,global_environment_maven_reactor_skip_ancillary,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\pom.xml"" -pl kraken-pig -am -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Drat.skip=true -Dgpg.skip=true -DskipNexusStagingDeployMojo=true -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm -Dskip.npm=true -Dskip.yarn=true -Djacoco.skip=true -Dpmd.skip=true -Dfindbugs.skip=true -Dspotbugs.skip=true clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,5.813,logs/build/7826526_maven_kraken-pig_4.log,2026-07-22T22:30:08+00:00,2026-07-22T22:30:14+00:00
7826526,maven:kraken-pig,5,global_environment_maven_module_external_repository_fallback,global_environment+pre_registered_external_repository_fallback,"mvn -B -ntp -DskipTests -DskipITs -s ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\maven-settings-v3.xml"" -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\kraken-pig\pom.xml"" -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Drat.skip=true -Dgpg.skip=true -DskipNexusStagingDeployMojo=true -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm -Dskip.npm=true -Dskip.yarn=true -Djacoco.skip=true -Dpmd.skip=true -Dfindbugs.skip=true -Dspotbugs.skip=true clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,35.765,logs/build/7826526_maven_kraken-pig_5.log,2026-07-22T22:30:14+00:00,2026-07-22T22:30:51+00:00
7826526,maven:kraken-pig,6,global_environment_maven_reactor_external_repository_fallback,global_environment+pre_registered_external_repository_fallback,"mvn -B -ntp -DskipTests -DskipITs -s ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\maven-settings-v3.xml"" -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\pom.xml"" -pl kraken-pig -am -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Drat.skip=true -Dgpg.skip=true -DskipNexusStagingDeployMojo=true -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm -Dskip.npm=true -Dskip.yarn=true -Djacoco.skip=true -Dpmd.skip=true -Dfindbugs.skip=true -Dspotbugs.skip=true clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,6.632,logs/build/7826526_maven_kraken-pig_6.log,2026-07-22T22:30:51+00:00,2026-07-22T22:30:58+00:00
7826526,maven:kraken-generic,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\kraken-generic\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,2.004,logs/build/7826526_maven_kraken-generic_1.log,2026-07-22T22:30:58+00:00,2026-07-22T22:31:01+00:00
7826526,maven:kraken-generic,2,global_environment_maven_module_skip_ancillary,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\kraken-generic\pom.xml"" -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Drat.skip=true -Dgpg.skip=true -DskipNexusStagingDeployMojo=true -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm -Dskip.npm=true -Dskip.yarn=true -Djacoco.skip=true -Dpmd.skip=true -Dfindbugs.skip=true -Dspotbugs.skip=true clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",1,failed,insecure_http_repository_blocked,2.402,logs/build/7826526_maven_kraken-generic_2.log,2026-07-22T22:31:01+00:00,2026-07-22T22:31:03+00:00
7826526,maven:kraken-generic,3,global_environment_maven_reactor,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\pom.xml"" -pl kraken-generic -am clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",0,success,,6.174,logs/build/7826526_maven_kraken-generic_3.log,2026-07-22T22:31:03+00:00,2026-07-22T22:31:10+00:00
7826526,maven:kraken-dclass,1,global_environment_maven_module,global_environment,"mvn -B -ntp -DskipTests -DskipITs -f ""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526\kraken-dclass\pom.xml"" clean test-compile",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\7826526,6,8,"Apache Maven 3.9.15 (98b2cdbfdb5f1ac8781f537ea9acccaed7922349) | Maven home: C:\Program Files\apache-maven-3.9.15 | Java version: 1.8.0_172, vendor: Oracle Corporation, runtime: C:\Program Files\Java\jdk1.8.0_172\jre | Default locale: en_US, platform encoding: Cp1258 | OS name: ""windows 10"", version: ""10.0"", arch: ""amd64"", family: ""windows""",0,success,,4.013,logs/build/7826526_maven_kraken-dclass_1.log,2026-07-22T22:31:11+00:00,2026-07-22T22:31:15+00:00
48175620,gradle:agera,1,repository_wrapper_gradle_module,repository_wrapper,"""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620\gradlew.bat"" --no-daemon --console=plain --stacktrace :agera:clean :agera:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 2.14.1 | ------------------------------------------------------------ |  | Build time:   2016-07-18 06:38:37 UTC | Revision:     d9e2113d9fb05a5caabba61798bdb8dfdca83719 |  | Groovy:       2.4.4 | Ant:          Apache Ant(TM) version 1.9.6 compiled on June 29 2015 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,unknown_build_failure,13.136,logs/build/48175620_gradle_agera_1.log,2026-07-22T22:31:20+00:00,2026-07-22T22:31:34+00:00
48175620,gradle:agera,2,global_fallback_gradle_module,global_fallback,gradle --no-daemon --console=plain --stacktrace :agera:clean :agera:testClasses -x test,D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 7.5.1 | ------------------------------------------------------------ |  | Build time:   2022-08-05 21:17:56 UTC | Revision:     d1daa0cbf1a0103000b71484e1dbfe096e095918 |  | Kotlin:       1.6.21 | Groovy:       3.0.10 | Ant:          Apache Ant(TM) version 1.10.11 compiled on July 10 2021 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,dependency_resolution_failed,12.057,logs/build/48175620_gradle_agera_2.log,2026-07-22T22:31:34+00:00,2026-07-22T22:31:47+00:00
48175620,gradle:agera,3,repository_wrapper_gradle_external_repository_fallback,repository_wrapper+pre_registered_external_repository_fallback,"""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620\gradlew.bat"" --no-daemon --console=plain --stacktrace --init-script ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\gradle-init-v3.gradle"" :agera:clean :agera:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 2.14.1 | ------------------------------------------------------------ |  | Build time:   2016-07-18 06:38:37 UTC | Revision:     d9e2113d9fb05a5caabba61798bdb8dfdca83719 |  | Groovy:       2.4.4 | Ant:          Apache Ant(TM) version 1.9.6 compiled on June 29 2015 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,android_sdk_required,223.782,logs/build/48175620_gradle_agera_3.log,2026-07-22T22:31:47+00:00,2026-07-22T22:35:32+00:00
48175620,gradle:agera,4,global_fallback_gradle_external_repository_fallback,global_fallback+pre_registered_external_repository_fallback,"gradle --no-daemon --console=plain --stacktrace --init-script ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\gradle-init-v3.gradle"" :agera:clean :agera:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 7.5.1 | ------------------------------------------------------------ |  | Build time:   2022-08-05 21:17:56 UTC | Revision:     d1daa0cbf1a0103000b71484e1dbfe096e095918 |  | Kotlin:       1.6.21 | Groovy:       3.0.10 | Ant:          Apache Ant(TM) version 1.10.11 compiled on July 10 2021 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,build_tool_version_incompatible,48.288,logs/build/48175620_gradle_agera_4.log,2026-07-22T22:35:32+00:00,2026-07-22T22:36:21+00:00
48175620,gradle:extensions/rvadapter,1,repository_wrapper_gradle_module,repository_wrapper,"""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620\gradlew.bat"" --no-daemon --console=plain --stacktrace :extensions:rvadapter:clean :extensions:rvadapter:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 2.14.1 | ------------------------------------------------------------ |  | Build time:   2016-07-18 06:38:37 UTC | Revision:     d9e2113d9fb05a5caabba61798bdb8dfdca83719 |  | Groovy:       2.4.4 | Ant:          Apache Ant(TM) version 1.9.6 compiled on June 29 2015 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,unknown_build_failure,9.240,logs/build/48175620_gradle_extensions_rvadapter_1.log,2026-07-22T22:36:21+00:00,2026-07-22T22:36:31+00:00
48175620,gradle:extensions/rvadapter,2,global_fallback_gradle_module,global_fallback,gradle --no-daemon --console=plain --stacktrace :extensions:rvadapter:clean :extensions:rvadapter:testClasses -x test,D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 7.5.1 | ------------------------------------------------------------ |  | Build time:   2022-08-05 21:17:56 UTC | Revision:     d1daa0cbf1a0103000b71484e1dbfe096e095918 |  | Kotlin:       1.6.21 | Groovy:       3.0.10 | Ant:          Apache Ant(TM) version 1.10.11 compiled on July 10 2021 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,dependency_resolution_failed,9.532,logs/build/48175620_gradle_extensions_rvadapter_2.log,2026-07-22T22:36:31+00:00,2026-07-22T22:36:42+00:00
48175620,gradle:extensions/rvadapter,3,repository_wrapper_gradle_external_repository_fallback,repository_wrapper+pre_registered_external_repository_fallback,"""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620\gradlew.bat"" --no-daemon --console=plain --stacktrace --init-script ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\gradle-init-v3.gradle"" :extensions:rvadapter:clean :extensions:rvadapter:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 2.14.1 | ------------------------------------------------------------ |  | Build time:   2016-07-18 06:38:37 UTC | Revision:     d9e2113d9fb05a5caabba61798bdb8dfdca83719 |  | Groovy:       2.4.4 | Ant:          Apache Ant(TM) version 1.9.6 compiled on June 29 2015 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,android_sdk_required,6.752,logs/build/48175620_gradle_extensions_rvadapter_3.log,2026-07-22T22:36:42+00:00,2026-07-22T22:36:49+00:00
48175620,gradle:extensions/rvadapter,4,global_fallback_gradle_external_repository_fallback,global_fallback+pre_registered_external_repository_fallback,"gradle --no-daemon --console=plain --stacktrace --init-script ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\gradle-init-v3.gradle"" :extensions:rvadapter:clean :extensions:rvadapter:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 7.5.1 | ------------------------------------------------------------ |  | Build time:   2022-08-05 21:17:56 UTC | Revision:     d1daa0cbf1a0103000b71484e1dbfe096e095918 |  | Kotlin:       1.6.21 | Groovy:       3.0.10 | Ant:          Apache Ant(TM) version 1.10.11 compiled on July 10 2021 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,build_tool_version_incompatible,7.444,logs/build/48175620_gradle_extensions_rvadapter_4.log,2026-07-22T22:36:49+00:00,2026-07-22T22:36:58+00:00
48175620,gradle:extensions/database,1,repository_wrapper_gradle_module,repository_wrapper,"""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620\gradlew.bat"" --no-daemon --console=plain --stacktrace :extensions:database:clean :extensions:database:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 2.14.1 | ------------------------------------------------------------ |  | Build time:   2016-07-18 06:38:37 UTC | Revision:     d9e2113d9fb05a5caabba61798bdb8dfdca83719 |  | Groovy:       2.4.4 | Ant:          Apache Ant(TM) version 1.9.6 compiled on June 29 2015 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,unknown_build_failure,7.847,logs/build/48175620_gradle_extensions_database_1.log,2026-07-22T22:36:58+00:00,2026-07-22T22:37:06+00:00
48175620,gradle:extensions/database,2,global_fallback_gradle_module,global_fallback,gradle --no-daemon --console=plain --stacktrace :extensions:database:clean :extensions:database:testClasses -x test,D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 7.5.1 | ------------------------------------------------------------ |  | Build time:   2022-08-05 21:17:56 UTC | Revision:     d1daa0cbf1a0103000b71484e1dbfe096e095918 |  | Kotlin:       1.6.21 | Groovy:       3.0.10 | Ant:          Apache Ant(TM) version 1.10.11 compiled on July 10 2021 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,dependency_resolution_failed,8.674,logs/build/48175620_gradle_extensions_database_2.log,2026-07-22T22:37:06+00:00,2026-07-22T22:37:16+00:00
48175620,gradle:extensions/database,3,repository_wrapper_gradle_external_repository_fallback,repository_wrapper+pre_registered_external_repository_fallback,"""D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620\gradlew.bat"" --no-daemon --console=plain --stacktrace --init-script ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\gradle-init-v3.gradle"" :extensions:database:clean :extensions:database:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 2.14.1 | ------------------------------------------------------------ |  | Build time:   2016-07-18 06:38:37 UTC | Revision:     d9e2113d9fb05a5caabba61798bdb8dfdca83719 |  | Groovy:       2.4.4 | Ant:          Apache Ant(TM) version 1.9.6 compiled on June 29 2015 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,android_sdk_required,7.097,logs/build/48175620_gradle_extensions_database_3.log,2026-07-22T22:37:16+00:00,2026-07-22T22:37:24+00:00
48175620,gradle:extensions/database,4,global_fallback_gradle_external_repository_fallback,global_fallback+pre_registered_external_repository_fallback,"gradle --no-daemon --console=plain --stacktrace --init-script ""D:\material\SWT301\rsbln\New folder\research_pipeline_v3\gradle-init-v3.gradle"" :extensions:database:clean :extensions:database:testClasses -x test",D:\material\SWT301\rsbln\New folder\data_v3\repos\working\48175620,unknown,8,------------------------------------------------------------ | Gradle 7.5.1 | ------------------------------------------------------------ |  | Build time:   2022-08-05 21:17:56 UTC | Revision:     d1daa0cbf1a0103000b71484e1dbfe096e095918 |  | Kotlin:       1.6.21 | Groovy:       3.0.10 | Ant:          Apache Ant(TM) version 1.10.11 compiled on July 10 2021 | JVM:          1.8.0_172 (Oracle Corporation 25.172-b11) | OS:           Windows 10 10.0 amd64,1,failed,build_tool_version_incompatible,9.817,logs/build/48175620_gradle_extensions_database_4.log,2026-07-22T22:37:24+00:00,2026-07-22T22:37:34+00:00
